run_id,tier,evidence_class,benchmark,arch,lambda,lambda_regime,seed,final_id_acc,final_ood_acc,mean_whitened_gca,top_hessian_eig,wall_clock_sec,status
361,tier_1_primary_change_point,primary,cogs,transformer_2l,0.0,subcritical,7,95.01076812634601,75.0,0.9999999848017866,0.0002074359217658639,10.689165830612183,PASS
362,tier_1_primary_change_point,primary,cogs,transformer_2l,0.0,subcritical,49,93.78127233738385,77.96296296296296,0.9999999602741868,0.0,10.622954845428467,PASS
363,tier_1_primary_change_point,primary,cogs,transformer_2l,0.0,subcritical,91,91.06761565836298,77.5925925925926,0.999999985620834,0.00011671070387819782,10.682294130325317,PASS
364,tier_1_primary_change_point,primary,cogs,transformer_2l,0.0,subcritical,133,89.46991404011462,71.66666666666667,1.0000000428956322,0.00012526288628578186,10.494635581970215,PASS
365,tier_1_primary_change_point,primary,cogs,transformer_2l,0.0,subcritical,175,89.09935668334525,69.81481481481482,0.9999999881646103,0.0001000806805677712,10.639512300491333,PASS
366,tier_1_primary_change_point,primary,cogs,transformer_2l,0.0,subcritical,217,89.53736654804271,64.81481481481481,0.9999999916478313,8.245817298302427e-05,10.559955596923828,PASS
367,tier_1_primary_change_point,primary,cogs,transformer_2l,0.0,subcritical,259,93.34532374100719,77.96296296296296,0.9999999696850659,0.00021885782189201564,10.506470918655396,PASS
368,tier_1_primary_change_point,primary,cogs,transformer_2l,0.0,subcritical,301,91.24192390524048,67.77777777777779,1.0000000210592475,0.0004576911451295018,10.605295658111572,PASS
369,tier_1_primary_change_point,primary,cogs,transformer_2l,0.0,subcritical,343,90.97421203438395,74.81481481481481,1.0000000332556997,0.00020106296869926155,10.526025772094727,PASS
370,tier_1_primary_change_point,primary,cogs,transformer_2l,0.0,subcritical,385,92.64178033022255,59.074074074074076,0.9999999799880822,0.00025943006039597094,10.528600931167603,PASS
371,tier_1_primary_change_point,primary,cogs,transformer_2l,0.0,subcritical,427,90.50859598853869,73.51851851851852,1.0000000009978764,7.101601659087464e-05,10.529426336288452,PASS
372,tier_1_primary_change_point,primary,cogs,transformer_2l,0.0,subcritical,469,92.6820475847152,62.59259259259259,1.0000000190428875,0.00025874434504657984,10.611871242523193,PASS
373,tier_1_primary_change_point,primary,cogs,transformer_2l,0.0,subcritical,511,90.39145907473309,69.44444444444444,1.0000000093215602,0.00010260352428304031,10.51073694229126,PASS
374,tier_1_primary_change_point,primary,cogs,transformer_2l,0.0,subcritical,553,87.0264474624732,58.7037037037037,0.9999999394477488,0.0002545970492064953,10.572943687438965,PASS
375,tier_1_primary_change_point,primary,cogs,transformer_2l,0.0,subcritical,595,91.60057678442682,74.07407407407408,0.9999999762130808,0.00010941457730950788,10.543367624282837,PASS
376,tier_1_primary_change_point,primary,cogs,transformer_2l,0.0,subcritical,637,89.59517045454545,75.37037037037037,1.0000000361963564,6.858974666101858e-05,10.53286600112915,PASS
377,tier_1_primary_change_point,primary,cogs,transformer_2l,0.0,subcritical,679,89.61318051575931,61.48148148148148,0.99999999772959,0.00019925784727092832,10.505592584609985,PASS
378,tier_1_primary_change_point,primary,cogs,transformer_2l,0.0,subcritical,721,88.77697841726618,70.55555555555556,0.9999999934913095,0.0003090007521677762,10.458025217056274,PASS
379,tier_1_primary_change_point,primary,cogs,transformer_2l,0.0,subcritical,763,90.35971223021583,73.33333333333333,1.000000015163298,0.00020453613251447678,10.533387899398804,PASS
380,tier_1_primary_change_point,primary,cogs,transformer_2l,0.0,subcritical,805,89.36246418338108,69.62962962962963,1.000000025543044,5.305205922923051e-05,10.547112464904785,PASS
381,tier_1_primary_change_point,primary,cogs,transformer_2l,0.0,subcritical,847,87.96561604584528,68.51851851851852,1.0000000105826574,2.5759293293958763e-06,10.76064682006836,PASS
382,tier_1_primary_change_point,primary,cogs,transformer_2l,0.0,subcritical,889,89.20657612580415,68.88888888888889,1.0000000374414553,4.319051367929205e-05,10.643468141555786,PASS
383,tier_1_primary_change_point,primary,cogs,transformer_2l,0.0,subcritical,931,89.81415296640456,75.92592592592592,0.9999999807671988,0.00010873044811887667,10.629007816314697,PASS
384,tier_1_primary_change_point,primary,cogs,transformer_2l,0.0,subcritical,973,88.62339514978602,68.51851851851852,0.9999999979555438,5.487421003635973e-05,10.59935450553894,PASS
385,tier_1_primary_change_point,primary,cogs,transformer_2l,0.0,subcritical,1015,91.27443881245473,73.33333333333333,1.0000000465072572,0.00019192615582142025,10.644945859909058,PASS
386,tier_1_primary_change_point,primary,cogs,transformer_2l,0.0,subcritical,1057,90.15861571737564,83.7037037037037,1.0000000135389355,7.173719495767727e-05,10.551985740661621,PASS
387,tier_1_primary_change_point,primary,cogs,transformer_2l,0.0,subcritical,1099,91.00719424460432,70.74074074074073,0.9999999793526001,0.00017741293413564563,10.766262292861938,PASS
388,tier_1_primary_change_point,primary,cogs,transformer_2l,0.0,subcritical,1141,89.24231593995712,85.37037037037038,0.9999999866056127,0.0006413557566702366,10.733331441879272,PASS
389,tier_1_primary_change_point,primary,cogs,transformer_2l,0.0,subcritical,1183,91.04584527220631,71.29629629629629,0.9999999758639498,0.00019731379870790988,10.627647161483765,PASS
390,tier_1_primary_change_point,primary,cogs,transformer_2l,0.0,subcritical,1225,93.07250538406318,70.0,0.9999999744736977,6.879718421259895e-05,10.654551267623901,PASS
391,tier_1_primary_change_point,primary,cogs,transformer_2l,0.015,subcritical,7,89.69849246231156,92.77777777777779,0.07741270554482875,0.00013551996380556375,18.694114685058594,PASS
392,tier_1_primary_change_point,primary,cogs,transformer_2l,0.015,subcritical,49,92.67333809864189,83.88888888888889,0.03189258542834739,0.0,18.88411521911621,PASS
393,tier_1_primary_change_point,primary,cogs,transformer_2l,0.015,subcritical,91,88.22064056939502,85.18518518518519,0.03285101792288232,3.5086824937025085e-05,18.86631488800049,PASS
394,tier_1_primary_change_point,primary,cogs,transformer_2l,0.015,subcritical,133,88.86103151862464,87.03703703703704,0.04223576433541449,8.523042924934998e-05,18.86649203300476,PASS
395,tier_1_primary_change_point,primary,cogs,transformer_2l,0.015,subcritical,175,89.81415296640456,83.51851851851852,0.054592211898025246,0.00013449923426378518,18.847285270690918,PASS
396,tier_1_primary_change_point,primary,cogs,transformer_2l,0.015,subcritical,217,88.61209964412812,77.22222222222223,0.0996182286755864,8.059276296989992e-05,18.87832999229431,PASS
397,tier_1_primary_change_point,primary,cogs,transformer_2l,0.015,subcritical,259,91.2589928057554,85.92592592592592,0.06841462109933603,0.00010837976878974587,18.869993209838867,PASS
398,tier_1_primary_change_point,primary,cogs,transformer_2l,0.015,subcritical,301,87.83201722900216,85.74074074074073,0.06758668991715758,6.594403384951875e-05,18.81990122795105,PASS
399,tier_1_primary_change_point,primary,cogs,transformer_2l,0.015,subcritical,343,95.1647564469914,84.81481481481481,0.10897164321543899,0.0001972295285668224,18.940966844558716,PASS
400,tier_1_primary_change_point,primary,cogs,transformer_2l,0.015,subcritical,385,94.54414931801867,87.03703703703704,0.0393957280688625,0.0002411652822047472,18.896203994750977,PASS
401,tier_1_primary_change_point,primary,cogs,transformer_2l,0.015,subcritical,427,91.29656160458453,87.96296296296296,0.06803637723861881,0.0001255410024896264,18.807034254074097,PASS
402,tier_1_primary_change_point,primary,cogs,transformer_2l,0.015,subcritical,469,87.31074260994953,80.18518518518518,0.11782228533255608,0.0,18.695270538330078,PASS
403,tier_1_primary_change_point,primary,cogs,transformer_2l,0.015,subcritical,511,90.0355871886121,87.4074074074074,0.06163799013521623,0.0002441408287268132,18.709048986434937,PASS
404,tier_1_primary_change_point,primary,cogs,transformer_2l,0.015,subcritical,553,88.49177984274482,82.4074074074074,0.05043754715500293,0.00011829087452497333,18.717610120773315,PASS
405,tier_1_primary_change_point,primary,cogs,transformer_2l,0.015,subcritical,595,90.80749819754867,83.33333333333334,0.058813778011362845,0.00013632362242788076,18.792160272598267,PASS
406,tier_1_primary_change_point,primary,cogs,transformer_2l,0.015,subcritical,637,90.69602272727273,87.03703703703704,0.035897557890259495,0.0001656004023971036,18.516828775405884,PASS
407,tier_1_primary_change_point,primary,cogs,transformer_2l,0.015,subcritical,679,91.86962750716332,88.14814814814815,0.03492630399168257,0.0002350488939555362,18.447959899902344,PASS
408,tier_1_primary_change_point,primary,cogs,transformer_2l,0.015,subcritical,721,91.2589928057554,84.44444444444444,0.05069553788100891,0.00024699934874661267,18.634273529052734,PASS
409,tier_1_primary_change_point,primary,cogs,transformer_2l,0.015,subcritical,763,89.02877697841727,86.85185185185185,0.08300741971406088,0.00013164769916329533,18.546226501464844,PASS
410,tier_1_primary_change_point,primary,cogs,transformer_2l,0.015,subcritical,805,94.69914040114614,88.51851851851852,0.047578092871296905,0.00042768707498908043,18.500298500061035,PASS
411,tier_1_primary_change_point,primary,cogs,transformer_2l,0.015,subcritical,847,90.7593123209169,85.37037037037038,0.05758367625173453,3.904954792233184e-05,18.49518918991089,PASS
412,tier_1_primary_change_point,primary,cogs,transformer_2l,0.015,subcritical,889,89.17083631165119,92.03703703703704,0.07378204615903708,0.00016622878320049495,18.41228723526001,PASS
413,tier_1_primary_change_point,primary,cogs,transformer_2l,0.015,subcritical,931,89.17083631165119,85.37037037037038,0.06708614714771502,0.0002768679114524275,18.610618114471436,PASS
414,tier_1_primary_change_point,primary,cogs,transformer_2l,0.015,subcritical,973,89.12268188302424,86.85185185185185,0.05309773359471984,0.0,18.6956844329834,PASS
415,tier_1_primary_change_point,primary,cogs,transformer_2l,0.015,subcritical,1015,90.73135409123823,86.48148148148148,0.06819546920839753,0.00011195649130968377,18.75248694419861,PASS
416,tier_1_primary_change_point,primary,cogs,transformer_2l,0.015,subcritical,1057,84.10237923576064,75.92592592592592,0.06785916571916761,0.0002044215943897143,18.5870943069458,PASS
417,tier_1_primary_change_point,primary,cogs,transformer_2l,0.015,subcritical,1099,91.97841726618705,87.03703703703704,0.10078625762653987,0.00012582076305989176,18.613783597946167,PASS
418,tier_1_primary_change_point,primary,cogs,transformer_2l,0.015,subcritical,1141,91.74410293066477,88.70370370370371,0.05148601662290548,1.8927810742752627e-05,18.763466358184814,PASS
419,tier_1_primary_change_point,primary,cogs,transformer_2l,0.015,subcritical,1183,89.72063037249283,81.2962962962963,0.06981838207163611,3.565338920452632e-05,18.731626987457275,PASS
420,tier_1_primary_change_point,primary,cogs,transformer_2l,0.015,subcritical,1225,90.23689877961235,85.74074074074073,0.05381080928208545,6.160808698041365e-05,18.63141655921936,PASS
421,tier_1_primary_change_point,primary,cogs,transformer_2l,0.02,boundary,7,88.22684852835606,87.96296296296296,0.04671601419456589,0.00019549817079678178,18.647433519363403,PASS
422,tier_1_primary_change_point,primary,cogs,transformer_2l,0.02,boundary,49,91.88706218727663,84.62962962962963,0.08553165541078901,0.00010072501027025282,18.903914213180542,PASS
423,tier_1_primary_change_point,primary,cogs,transformer_2l,0.02,boundary,91,87.90035587188612,92.5925925925926,0.043444092535128986,4.671451461035758e-05,18.53567385673523,PASS
424,tier_1_primary_change_point,primary,cogs,transformer_2l,0.02,boundary,133,89.68481375358166,87.03703703703704,0.07621344692825448,6.466090417234227e-05,18.705329656600952,PASS
425,tier_1_primary_change_point,primary,cogs,transformer_2l,0.02,boundary,175,91.3867047891351,76.29629629629629,0.013369612022722936,0.00013866904191672802,18.73411774635315,PASS
426,tier_1_primary_change_point,primary,cogs,transformer_2l,0.02,boundary,217,89.2170818505338,75.0,0.05444174563536742,3.2318930607289076e-05,18.614718914031982,PASS
427,tier_1_primary_change_point,primary,cogs,transformer_2l,0.02,boundary,259,91.36690647482014,87.22222222222223,0.07435643922371786,0.00010735437535913661,18.473625421524048,PASS
428,tier_1_primary_change_point,primary,cogs,transformer_2l,0.02,boundary,301,90.09332376166547,76.48148148148148,0.04038859209895773,8.152017107931897e-05,18.659391164779663,PASS
429,tier_1_primary_change_point,primary,cogs,transformer_2l,0.02,boundary,343,91.22492836676219,84.07407407407408,0.08740837479040109,0.00014112993085291237,18.70702600479126,PASS
430,tier_1_primary_change_point,primary,cogs,transformer_2l,0.02,boundary,385,91.816223977028,88.33333333333333,0.05364998589583835,0.00019154371693730354,18.77660584449768,PASS
431,tier_1_primary_change_point,primary,cogs,transformer_2l,0.02,boundary,427,93.40974212034384,84.62962962962963,0.04566726209609869,0.00013470857811626047,18.82341480255127,PASS
432,tier_1_primary_change_point,primary,cogs,transformer_2l,0.02,boundary,469,88.9689978370584,87.03703703703704,0.08465369918848542,8.216944843297824e-05,18.714133739471436,PASS
433,tier_1_primary_change_point,primary,cogs,transformer_2l,0.02,boundary,511,89.2170818505338,88.33333333333333,0.051963916418830414,0.00011799051571870223,18.843263864517212,PASS
434,tier_1_primary_change_point,primary,cogs,transformer_2l,0.02,boundary,553,88.70621872766262,84.25925925925925,0.08265032451512626,0.00015836191596463323,18.819427490234375,PASS
435,tier_1_primary_change_point,primary,cogs,transformer_2l,0.02,boundary,595,92.86229271809661,82.4074074074074,0.04739410400757512,0.00024012567882891744,18.75733208656311,PASS
436,tier_1_primary_change_point,primary,cogs,transformer_2l,0.02,boundary,637,91.05113636363636,89.62962962962962,0.0665112572972272,0.00012144532956881449,18.587559461593628,PASS
437,tier_1_primary_change_point,primary,cogs,transformer_2l,0.02,boundary,679,92.51432664756447,87.4074074074074,0.041696936833466036,0.0001393239654134959,18.49133563041687,PASS
438,tier_1_primary_change_point,primary,cogs,transformer_2l,0.02,boundary,721,89.82014388489209,84.07407407407408,0.05122955001827967,8.83010434336029e-05,18.67122507095337,PASS
439,tier_1_primary_change_point,primary,cogs,transformer_2l,0.02,boundary,763,91.29496402877699,88.33333333333333,0.06209897910413437,0.00030414655338972807,18.694026231765747,PASS
440,tier_1_primary_change_point,primary,cogs,transformer_2l,0.02,boundary,805,92.69340974212035,88.88888888888889,0.04804142962630409,0.0002284436923218891,18.53744387626648,PASS
441,tier_1_primary_change_point,primary,cogs,transformer_2l,0.02,boundary,847,89.75644699140402,84.44444444444444,0.040394405659386616,5.83662731514778e-05,18.61355686187744,PASS
442,tier_1_primary_change_point,primary,cogs,transformer_2l,0.02,boundary,889,89.59971408148678,94.62962962962963,0.059669410567892316,7.898456533439457e-05,18.53389620780945,PASS
443,tier_1_primary_change_point,primary,cogs,transformer_2l,0.02,boundary,931,89.92137240886348,88.33333333333333,0.09010000820180164,0.0001323866454185918,18.558997631072998,PASS
444,tier_1_primary_change_point,primary,cogs,transformer_2l,0.02,boundary,973,89.76462196861627,87.22222222222223,0.06772136277157718,3.924242628272623e-05,18.52904486656189,PASS
445,tier_1_primary_change_point,primary,cogs,transformer_2l,0.02,boundary,1015,92.57784214337437,82.96296296296296,0.02920156750952657,0.00013843468332197517,18.490514755249023,PASS
446,tier_1_primary_change_point,primary,cogs,transformer_2l,0.02,boundary,1057,91.74477289113194,85.37037037037038,0.04516959078618843,0.00011553429794730619,18.383559465408325,PASS
447,tier_1_primary_change_point,primary,cogs,transformer_2l,0.02,boundary,1099,90.68345323741008,60.0,0.033184598771397865,0.00014776618627365679,18.49729895591736,PASS
448,tier_1_primary_change_point,primary,cogs,transformer_2l,0.02,boundary,1141,89.24231593995712,93.33333333333333,0.033047114169379076,7.511807780247182e-05,18.41261100769043,PASS
449,tier_1_primary_change_point,primary,cogs,transformer_2l,0.02,boundary,1183,90.68767908309455,75.18518518518519,0.08575497364575639,6.365690933307633e-05,18.36417555809021,PASS
450,tier_1_primary_change_point,primary,cogs,transformer_2l,0.02,boundary,1225,91.78033022254127,85.18518518518519,0.0787353526138133,2.566187504271511e-05,18.43183183670044,PASS
451,tier_1_primary_change_point,primary,cogs,transformer_2l,0.025,boundary,7,91.09834888729361,72.96296296296296,0.03990236056550932,0.00030233548022806644,18.329952001571655,PASS
452,tier_1_primary_change_point,primary,cogs,transformer_2l,0.025,boundary,49,94.5675482487491,84.81481481481481,0.07436366719396452,0.0002344353124499321,18.450938940048218,PASS
453,tier_1_primary_change_point,primary,cogs,transformer_2l,0.025,boundary,91,91.63701067615658,86.85185185185185,0.06646442344602936,0.0002845441922545433,18.474870443344116,PASS
454,tier_1_primary_change_point,primary,cogs,transformer_2l,0.025,boundary,133,89.14756446991404,84.81481481481481,0.06803869703910541,9.310529276262969e-05,18.6472384929657,PASS
455,tier_1_primary_change_point,primary,cogs,transformer_2l,0.025,boundary,175,90.35025017869907,86.85185185185185,0.03974775026715887,0.0001114702463382855,18.690349340438843,PASS
456,tier_1_primary_change_point,primary,cogs,transformer_2l,0.025,boundary,217,88.71886120996442,80.55555555555556,0.0744759446841579,0.00010282899893354625,18.599241733551025,PASS
457,tier_1_primary_change_point,primary,cogs,transformer_2l,0.025,boundary,259,89.85611510791367,82.96296296296296,0.05206449466341956,0.00011910570174222812,18.500829935073853,PASS
458,tier_1_primary_change_point,primary,cogs,transformer_2l,0.025,boundary,301,89.66259870782484,85.55555555555556,0.0533080734747029,7.334265683311969e-05,18.573187112808228,PASS
459,tier_1_primary_change_point,primary,cogs,transformer_2l,0.025,boundary,343,91.33237822349571,82.96296296296296,0.07877172424931068,0.0001689638156676665,18.452094316482544,PASS
460,tier_1_primary_change_point,primary,cogs,transformer_2l,0.025,boundary,385,90.1651112706389,86.48148148148148,0.10429014079074296,0.00019558834901545197,18.345813035964966,PASS
461,tier_1_primary_change_point,primary,cogs,transformer_2l,0.025,boundary,427,89.89971346704871,86.48148148148148,0.05498557407683032,0.00021184929937589914,18.601590394973755,PASS
462,tier_1_primary_change_point,primary,cogs,transformer_2l,0.025,boundary,469,90.41095890410958,86.29629629629629,0.09400462636730221,7.615955837536603e-05,18.477785110473633,PASS
463,tier_1_primary_change_point,primary,cogs,transformer_2l,0.025,boundary,511,89.3950177935943,87.03703703703704,0.049261313927806,0.00022972137958277017,18.67022180557251,PASS
464,tier_1_primary_change_point,primary,cogs,transformer_2l,0.025,boundary,553,92.81629735525375,85.37037037037038,0.062399457859251585,0.00044293617247603834,18.423002004623413,PASS
465,tier_1_primary_change_point,primary,cogs,transformer_2l,0.025,boundary,595,88.89689978370583,87.4074074074074,0.06899263748725086,0.00011741140042431653,18.48179602622986,PASS
466,tier_1_primary_change_point,primary,cogs,transformer_2l,0.025,boundary,637,88.671875,85.0,0.0634700541874285,0.00019405533384997398,18.530674934387207,PASS
467,tier_1_primary_change_point,primary,cogs,transformer_2l,0.025,boundary,679,92.29942693409741,91.11111111111111,0.03302324351803204,0.0001414552825735882,18.53469228744507,PASS
468,tier_1_primary_change_point,primary,cogs,transformer_2l,0.025,boundary,721,90.43165467625899,83.88888888888889,0.0607345386785251,5.431586760096252e-05,18.65162754058838,PASS
469,tier_1_primary_change_point,primary,cogs,transformer_2l,0.025,boundary,763,92.3021582733813,83.7037037037037,0.11871892634655641,0.0002732516441028565,18.50791645050049,PASS
470,tier_1_primary_change_point,primary,cogs,transformer_2l,0.025,boundary,805,94.09025787965616,84.07407407407408,0.07100328749319003,0.00016791712550912052,18.461390018463135,PASS
471,tier_1_primary_change_point,primary,cogs,transformer_2l,0.025,boundary,847,88.71776504297995,84.07407407407408,0.12370080032677823,8.350332063855603e-05,18.524957418441772,PASS
472,tier_1_primary_change_point,primary,cogs,transformer_2l,0.025,boundary,889,87.5625446747677,93.33333333333333,0.03257230692791114,1.9669569155666977e-05,18.790473222732544,PASS
473,tier_1_primary_change_point,primary,cogs,transformer_2l,0.025,boundary,931,89.6711937097927,86.85185185185185,0.11500654546587234,0.00022235975484363735,18.66326880455017,PASS
474,tier_1_primary_change_point,primary,cogs,transformer_2l,0.025,boundary,973,92.04707560627675,88.70370370370371,0.08229983842639006,0.00016071065329015255,18.561006546020508,PASS
475,tier_1_primary_change_point,primary,cogs,transformer_2l,0.025,boundary,1015,87.58146270818247,83.33333333333334,0.08121333568744672,9.674212196841836e-05,18.58104372024536,PASS
476,tier_1_primary_change_point,primary,cogs,transformer_2l,0.025,boundary,1057,92.24945926459985,87.77777777777777,0.07474959876839084,0.0003832921211142093,18.3932523727417,PASS
477,tier_1_primary_change_point,primary,cogs,transformer_2l,0.025,boundary,1099,92.12230215827338,87.5925925925926,0.07161187839038123,0.00028451907564885914,18.68260407447815,PASS
478,tier_1_primary_change_point,primary,cogs,transformer_2l,0.025,boundary,1141,89.6711937097927,94.44444444444444,0.08055100838044772,6.573087011929601e-05,18.581517219543457,PASS
479,tier_1_primary_change_point,primary,cogs,transformer_2l,0.025,boundary,1183,90.11461318051576,76.11111111111111,0.04608694389800341,6.434254464693367e-05,18.52530813217163,PASS
480,tier_1_primary_change_point,primary,cogs,transformer_2l,0.025,boundary,1225,90.77530509691314,79.62962962962963,0.07811659544090795,8.962029096437618e-05,18.395896911621094,PASS
481,tier_1_primary_change_point,primary,cogs,transformer_2l,0.03,boundary,7,91.816223977028,90.18518518518519,0.04630105540879937,0.00018628680845722556,18.407302856445312,PASS
482,tier_1_primary_change_point,primary,cogs,transformer_2l,0.03,boundary,49,92.85203716940671,74.81481481481481,0.08445528493686105,6.750660395482555e-05,18.4770450592041,PASS
483,tier_1_primary_change_point,primary,cogs,transformer_2l,0.03,boundary,91,89.4306049822064,83.88888888888889,0.09602787402060879,0.0002850202436093241,18.400191068649292,PASS
484,tier_1_primary_change_point,primary,cogs,transformer_2l,0.03,boundary,133,89.97134670487105,87.4074074074074,0.07339190116499654,7.299103890545666e-05,18.44500470161438,PASS
485,tier_1_primary_change_point,primary,cogs,transformer_2l,0.03,boundary,175,88.92065761258041,85.37037037037038,0.03172278160744487,8.802631782600656e-06,18.369109630584717,PASS
486,tier_1_primary_change_point,primary,cogs,transformer_2l,0.03,boundary,217,87.68683274021353,73.88888888888889,0.08736266467094761,7.626576552866027e-05,18.395954370498657,PASS
487,tier_1_primary_change_point,primary,cogs,transformer_2l,0.03,boundary,259,91.51079136690647,87.03703703703704,0.08504038843544405,0.0001278865966014564,18.30684208869934,PASS
488,tier_1_primary_change_point,primary,cogs,transformer_2l,0.03,boundary,301,90.34458004307251,85.92592592592592,0.048536272459459635,0.000105315339169465,18.45253014564514,PASS
